PCA_0,PCA_1,AE_s0_0,AE_s0_1,AE_s1_0,AE_s1_1,label
4.2544537,-3.2040184,9.968653,3.7254603,5.2499423,-0.18160719,B cells
-1.2984275,8.656215,-1.7604479,3.40056,0.72892165,5.673486,CD4 T cells
9.2240925,7.394573,10.570203,6.3714967,10.159387,6.7627625,Dendritic cells
0.17144534,3.830942,-0.83504635,0.97129965,-2.4079368,4.9898047,CD4 T cells
13.128469,7.133406,12.220429,9.128331,14.248529,9.116212,CD14+ Monocytes
12.886573,12.992953,8.509563,11.416568,10.84163,11.472107,FCGR3A+ Monocytes
4.5348716,-2.6448157,11.023502,4.6007466,5.506563,-0.18455668,B cells
-1.4579957,10.975532,-0.43367678,6.511623,-1.2691648,7.446554,CD8 T cells
1.6421007,4.953389,0.0149924215,1.1988689,-1.3199967,3.1774442,CD4 T cells
0.04832058,4.0745177,-1.4928083,2.5706267,-1.7951882,4.4755573,CD4 T cells
1.574325,14.954448,-3.259534,8.886646,-1.9902995,12.494404,NK cells
0.12724222,3.264953,0.18701765,1.4209964,3.1882827,5.085662,CD4 T cells
1.1269864,13.531574,-3.082389,9.122309,-1.4935058,11.063463,NK cells
0.5267856,16.481342,-2.629737,11.022683,-1.4034084,12.64185,NK cells
11.811385,8.153727,11.529762,8.5412035,14.039599,9.029127,CD14+ Monocytes
-2.1287987,4.0295196,-0.804068,3.2934716,-2.2033882,4.6658807,CD4 T cells
2.77996,6.0806932,-2.8780854,3.0642898,2.519216,3.4815075,CD4 T cells
-0.72912955,12.242607,-1.6632079,7.9404564,-1.6838636,9.306967,CD8 T cells
11.938443,14.03865,9.378388,12.555035,11.237971,11.793957,FCGR3A+ Monocytes
13.796522,7.69782,12.726616,10.412921,12.69141,9.387897,CD14+ Monocytes
-0.7207739,5.627012,-2.6506793,1.918382,2.0969958,3.1359322,CD4 T cells
12.838349,9.911847,11.203688,9.5363865,11.730875,9.249706,CD14+ Monocytes
0.88698643,11.513595,-2.8568213,6.626042,0.051737316,9.479809,CD8 T cells
-2.3297005,5.307259,0.03087151,4.5789433,-0.3246581,5.7564197,CD4 T cells
3.4141674,-1.9517916,11.850832,4.327813,6.941068,1.3469223,B cells
-0.07555949,9.173138,-1.4372507,5.152451,3.2903166,5.484493,CD4 T cells
-0.08643934,6.647055,-2.5701149,1.720667,0.7533024,5.8910255,CD4 T cells
4.0271535,-3.218851,9.820956,3.367828,5.1776266,-0.41730917,B cells
12.873527,10.146288,12.189066,10.393847,13.464569,8.783945,CD14+ Monocytes
14.260387,10.092607,11.969153,9.964334,12.700263,6.7982197,CD14+ Monocytes
8.997319,12.63552,7.257709,9.027824,13.430715,12.947655,Megakaryocytes
3.494715,-0.9130267,10.936353,5.424477,5.7881474,-0.5164185,B cells
0.68678343,3.8499105,-3.3208497,1.5667115,1.9166965,5.9176064,CD4 T cells
13.137548,8.197971,12.932974,10.245301,13.745014,9.190176,CD14+ Monocytes
-0.81076354,5.193992,-0.7475146,2.0086539,1.2328235,5.647202,CD4 T cells
-2.4658093,7.5787015,-1.1704139,4.76826,-1.2760895,5.0399656,CD4 T cells
-1.4100857,4.762892,-2.7358003,2.769962,0.31975597,5.1612973,CD4 T cells
-0.58975095,4.923361,-3.5432835,2.8168266,0.44266045,4.6294584,CD4 T cells
13.546508,7.8941603,12.84582,11.159177,13.228798,10.159702,CD14+ Monocytes
3.7982068,-1.9407037,11.15402,2.909502,5.1904774,-0.68627983,B cells
12.838153,7.22679,12.174977,9.31439,12.560444,8.71667,CD14+ Monocytes
0.47542793,16.368723,-2.106384,10.426584,-1.3783747,12.757044,NK cells
11.864149,7.713607,12.730094,12.442618,14.135173,8.268877,CD14+ Monocytes
4.001409,-0.15756363,10.8089285,4.2947035,7.130389,0.037037518,B cells
0.17192984,14.283,-2.3401735,9.321322,-1.9768877,12.29054,NK cells
13.621369,10.108309,10.94371,9.451647,11.870865,9.290818,CD14+ Monocytes
-1.2396368,6.358012,-2.828314,1.3796619,0.2371638,4.008326,CD4 T cells
-2.7058175,7.9038396,-3.9989643,4.220646,0.38437182,6.077484,CD4 T cells
14.01428,8.46076,13.158822,11.019777,12.848641,9.632783,CD14+ Monocytes
11.597447,9.225018,10.79071,9.3554125,12.212512,10.259158,CD14+ Monocytes
-0.32987416,6.465654,-2.8575912,4.7516747,-1.5704218,4.972394,CD4 T cells
11.493745,12.399185,10.270803,11.2703085,11.257129,10.958736,FCGR3A+ Monocytes
0.2317413,10.403177,-2.1430445,6.5198445,-0.9308131,7.940496,CD8 T cells
1.8428284,4.2366314,-2.7766726,1.6632729,-0.16797695,4.218029,CD4 T cells
13.667741,7.657017,13.18537,9.4914055,13.292761,7.618197,CD14+ Monocytes
-2.3425176,9.2774105,-0.8265661,5.790176,-1.4535273,7.7755556,CD4 T cells
-0.71593535,7.2719355,-2.7089705,4.5062857,-0.8541204,5.2157664,CD4 T cells
4.598144,-1.9131558,11.54934,3.1174154,5.5412946,-0.6696103,B cells
3.8761542,-1.7720505,10.775074,4.5462937,7.0501065,0.51428956,B cells
-2.534888,5.276964,0.7343847,4.6640687,-0.3123689,6.2320232,CD4 T cells
-0.50788474,9.5294695,-0.21489349,1.7699841,-0.20861417,6.681219,CD4 T cells
-0.5963591,4.572419,0.19445674,3.1200385,-0.7468003,5.0004077,CD4 T cells
-1.8680681,4.1018333,-0.0013551924,0.80021846,-1.1838909,5.7926626,CD4 T cells
0.840702,15.968271,-1.7795143,10.425069,-1.3053344,12.367248,NK cells
1.978798,6.3723493,-3.6950946,2.2890296,0.27730754,4.074105,CD4 T cells
13.356188,10.808526,12.048687,11.481355,11.750633,7.384718,CD14+ Monocytes
-0.25676584,8.866806,0.80403286,1.6448416,-1.6290832,4.4604726,CD8 T cells
-0.3081805,7.766618,-0.7701383,3.2841144,-0.05237172,4.796732,CD4 T cells
13.81784,8.600574,12.436677,9.802614,13.796813,7.633483,CD14+ Monocytes
0.6190149,8.42326,-0.6915684,4.765874,1.3795472,7.4375196,CD4 T cells
-0.41792408,9.838408,-0.7235232,4.955537,-0.9507592,7.121422,CD8 T cells
-1.6556228,4.204555,-1.1920109,0.56185573,0.41151932,4.5862494,CD4 T cells
-1.0266104,7.8695564,-0.1872788,3.4459743,-1.5415802,3.1601133,CD4 T cells
-1.0533196,10.521916,-0.46822459,6.478926,-0.894545,8.009212,CD8 T cells
0.22180676,6.71882,-3.6657562,4.62601,1.6933557,7.239533,CD4 T cells
11.127431,14.160595,8.476253,11.876197,10.566169,11.712803,FCGR3A+ Monocytes
5.6325374,-1.3955263,11.401938,3.076976,5.927524,0.960024,B cells
11.791052,13.860916,9.582619,11.596329,11.560119,11.211163,FCGR3A+ Monocytes
-1.354093,6.321172,-2.420087,3.357348,3.3642666,4.6145077,CD4 T cells
11.876758,11.139821,10.864802,10.613931,12.124321,7.68961,CD14+ Monocytes
11.774579,8.446587,12.565387,12.292748,12.975148,7.7149963,CD14+ Monocytes
11.307007,7.974915,13.287125,11.834727,13.120163,7.789539,CD14+ Monocytes
-0.93631077,4.5276823,-1.2587973,4.4696546,2.020619,4.4469666,CD4 T cells
0.8155633,6.0015597,-3.196623,2.9458265,-0.340861,3.825688,CD4 T cells
11.639765,12.144801,9.928204,11.184731,11.214108,10.074698,CD14+ Monocytes
-2.7926967,7.8361034,-0.64551866,5.700533,1.3738645,5.9666653,CD4 T cells
0.06582451,8.0327,1.1041416,4.116854,1.3324407,6.0221367,CD4 T cells
1.1693007,7.201915,-4.345043,3.3737698,2.2938714,6.830659,CD4 T cells
11.812111,11.029348,10.866313,10.682434,11.735006,10.412386,CD14+ Monocytes
1.348971,10.586348,-2.777054,5.858567,0.26017958,7.9584765,CD4 T cells
-0.5900157,12.670717,-2.2346766,6.796655,-1.1613158,10.04149,CD8 T cells
-0.3742012,8.549465,8.882315,10.959339,2.6949105,7.228726,CD4 T cells
11.292985,14.405624,9.6986065,12.714292,10.618336,12.020865,FCGR3A+ Monocytes
3.1415823,-2.5690243,9.422106,3.5656967,5.973666,-1.3952312,B cells
4.713368,-0.823161,10.977883,3.2904189,6.3737035,1.0147847,B cells
1.2523463,15.071746,-2.9080193,9.937497,-2.2262003,11.016483,NK cells
-1.5398562,9.971921,-0.18725052,6.060516,-0.8022526,7.298193,CD8 T cells
-2.6037574,7.3380437,0.44661337,4.312744,1.9999971,7.205172,CD4 T cells
4.73401,-0.7752739,9.004473,4.5477095,5.9193163,-0.13613543,B cells
-0.90290636,8.991723,-1.8824155,3.6552448,2.8461337,6.453873,CD4 T cells
13.91353,7.80855,13.529576,11.3233385,11.820432,7.54342,CD14+ Monocytes
4.860376,-0.62059075,10.671591,4.6535673,5.875,0.8647301,B cells
-0.2927071,6.3827877,-2.1486442,1.5360451,-0.8309187,6.1596313,CD4 T cells
13.282502,9.218516,12.670171,10.3619,13.867691,8.132814,CD14+ Monocytes
-1.6051124,6.0174713,-4.1678476,3.455674,1.4789866,7.0914025,CD4 T cells
-1.1433421,7.54017,-1.0043709,4.8415647,2.2433162,6.7216845,CD4 T cells
1.8020339,5.9322524,-1.8027413,2.8007877,-0.81805253,5.196955,CD4 T cells
13.188292,9.824478,11.917614,10.19818,11.529643,8.629192,CD14+ Monocytes
1.4970696,13.930532,-3.4086769,9.272714,-1.2472539,11.660975,CD8 T cells
1.081078,3.585908,-4.3725324,3.1906524,2.3258748,5.3192225,CD4 T cells
-0.11548314,3.7039785,-1.5958049,2.3966851,0.33558255,4.9743643,CD4 T cells
13.22819,7.281822,13.123002,11.606612,14.003508,7.873566,CD14+ Monocytes
4.090171,-2.023711,9.791653,4.1631722,5.8539553,0.45756522,B cells
2.1273577,7.186167,-0.8692138,2.5203004,2.0858393,5.4670463,CD4 T cells
0.9201993,14.549447,-2.6813078,9.569459,-2.1684818,10.413381,NK cells
-2.0697386,7.920228,-0.2851935,3.8267047,-1.5375528,4.1251297,CD4 T cells
4.750954,-3.5795143,10.710179,3.7011843,6.9048824,-0.6113296,B cells
-2.2109256,5.109511,-0.60169804,1.4349556,-1.6891508,4.30943,CD4 T cells
-0.031124905,6.67863,-4.4704695,3.542149,2.6882129,4.2955017,CD4 T cells
0.18725911,16.22129,-2.1768556,10.912827,-1.6181087,11.337886,NK cells
2.8929937,-1.426154,10.3112955,2.864789,6.2068377,-0.3691109,B cells
-0.034390584,11.495918,-1.3930732,6.8940363,-0.29282886,9.244387,CD8 T cells
4.488425,-0.31751132,11.685681,4.267346,6.313505,0.08452656,B cells
-1.1523682,8.257707,1.0745296,3.1282623,-0.71935177,7.241365,CD4 T cells
-1.2940999,5.7370563,-3.8317885,4.4145584,2.501164,4.7120814,CD4 T cells
12.822884,9.402887,11.85022,9.11613,13.125922,10.050267,CD14+ Monocytes
1.4976677,13.387998,-2.9902732,9.441849,-0.6251158,11.020862,CD8 T cells
1.7571591,5.2338696,-1.0675983,2.9451842,-0.04223995,4.362555,CD4 T cells
-0.7829963,3.8027396,-1.5004891,2.2512765,0.8649459,4.453532,CD4 T cells
-0.61264503,4.794683,-2.394973,2.1901288,-0.82280487,4.776961,CD4 T cells
-0.37578958,7.8178945,-3.2535312,4.347852,2.6894972,7.178907,CD4 T cells
5.8200455,-1.5764747,11.835689,3.7218544,5.044966,-0.17878984,B cells
4.110369,-0.7262343,9.817115,5.127827,5.516906,-1.0268373,B cells
1.0579433,10.133764,-3.5580914,5.8038535,-0.17041835,7.9720607,CD8 T cells
1.1340808,15.783775,-1.8349646,10.470486,-0.8909923,11.94407,NK cells
-0.37987268,7.740472,-3.0218754,1.4441471,1.9022009,6.8299193,CD4 T cells
12.483932,13.446751,8.828914,11.064851,11.755006,11.552176,FCGR3A+ Monocytes
1.1361814,3.6337326,-2.7389805,0.3440934,0.8687762,2.4412482,CD4 T cells
2.0661838,4.9756002,-3.2969494,1.468083,0.8619984,3.2245238,CD4 T cells
-0.5710601,6.9172044,0.7082044,1.3253161,-0.71439886,3.1509519,CD4 T cells
0.52823126,11.195083,-1.743594,7.178417,-1.5585067,7.696202,CD8 T cells
0.57131034,15.141657,-2.0289433,10.358152,-0.73030734,11.901232,NK cells
1.1793587,4.3430333,-0.85459054,3.1072767,0.71325934,3.4199615,CD4 T cells
-0.5749036,9.745914,-0.88291055,4.868355,-1.6589345,6.961034,CD8 T cells
-0.8789393,5.427036,-3.767536,4.4025154,1.808391,6.2529616,CD4 T cells
0.6794669,11.995484,-1.7790534,7.3936667,-1.4733202,8.875289,CD8 T cells
13.133026,10.93133,11.1699915,11.664728,11.668649,7.041154,CD14+ Monocytes
4.643776,-2.6827857,11.443223,3.30977,7.2219644,-1.1301888,B cells
-1.5804029,6.1455417,-1.0055698,4.6857405,0.11108503,6.506711,CD4 T cells
0.32690212,9.952615,-2.418179,5.4208884,0.5776941,7.0393214,CD8 T cells
-2.4531293,6.7757,-0.8875672,5.8401513,-0.75019205,6.647038,CD4 T cells
5.4288044,-1.166043,9.708476,4.6957817,6.298491,-0.9269166,B cells
1.3930223,6.5835066,-2.1988533,0.5319953,0.105468005,5.0069337,CD4 T cells
5.6997614,-2.3492987,10.537629,4.605515,6.276173,0.23241083,B cells
4.3685007,-1.7886047,10.08228,3.8539302,6.756201,-0.70921516,B cells
8.839999,7.125387,9.895326,6.2792726,9.698851,5.511998,Dendritic cells
0.4970616,11.800929,-2.2970617,8.138807,0.18606389,9.567818,CD8 T cells
13.610354,9.824998,12.214041,9.723381,12.97565,9.021056,CD14+ Monocytes
1.5636933,13.918328,-1.8136425,9.81366,-1.1799814,11.276461,CD8 T cells
1.1926239,3.740583,-1.51011,0.16402565,0.31291443,2.2613432,CD4 T cells
4.693198,-0.5653108,10.097339,2.7365596,5.666633,0.67693913,B cells
-2.5000267,7.653238,-3.99444,3.565157,0.19366658,6.1792564,CD4 T cells
5.022938,-1.7041988,9.71664,5.2999477,6.166904,0.5040147,B cells
-2.010171,8.085798,-2.6702814,3.7615573,1.7924058,7.795783,CD4 T cells
-1.909412,4.113793,-0.2557236,1.468808,3.4658978,4.867316,CD4 T cells
11.788967,13.206216,9.268713,11.875833,11.409731,11.566887,FCGR3A+ Monocytes
13.066367,8.299737,12.591168,9.857824,13.890158,9.1178,CD14+ Monocytes
0.16674262,4.1782045,-1.6997275,1.733712,-1.0579593,3.1029127,CD4 T cells
0.657809,2.58982,0.33624503,1.0740377,-1.2726437,4.3288693,CD4 T cells
0.8615615,6.711927,-1.3251114,2.1524148,-0.0074628447,5.9223995,CD4 T cells
14.703815,8.628296,13.125621,9.756757,14.307107,7.2832565,CD14+ Monocytes
4.192435,-0.87552637,10.433825,2.8522298,7.0165224,0.44473264,B cells
-2.7304382,6.74466,-0.5468366,3.881421,1.3292108,3.4514294,CD4 T cells
2.936204,6.4758687,-2.092424,0.9879673,-1.9038905,4.72399,CD4 T cells
0.80724156,8.300612,-0.7431733,3.533714,-1.7026366,6.3406,CD4 T cells
-0.6770421,11.876667,-3.2609465,7.7519665,-0.82401735,9.194879,CD8 T cells
0.20264053,15.494267,-3.0981367,10.887919,-1.6872679,12.369618,NK cells
0.5148385,15.421122,-1.7803899,10.219638,-0.67390925,11.99987,NK cells
1.4495692,5.1320906,-0.75579804,1.5818701,2.2730992,3.409346,CD4 T cells
1.3843166,5.7011147,-2.7439857,2.2252102,2.172149,6.288126,CD4 T cells
11.872885,14.506348,8.342848,11.744341,11.222978,11.939321,FCGR3A+ Monocytes
11.206834,14.525068,8.335345,12.117819,10.933334,12.173274,FCGR3A+ Monocytes
14.211883,8.183684,12.547485,9.354963,14.39189,7.0656505,CD14+ Monocytes
11.473747,13.847316,8.539267,11.584572,10.890437,11.708177,FCGR3A+ Monocytes
0.5088217,11.736148,-2.287296,7.275314,-1.1057116,8.851942,CD8 T cells
0.49318552,5.6780596,-2.8628302,2.6152177,1.4247738,3.3979228,CD4 T cells
-2.094397,7.023084,-1.7289605,4.0495634,2.2818093,3.382893,CD4 T cells
4.4470487,-1.8298863,10.68223,3.699948,7.3344297,0.068929896,B cells
0.22357906,6.5952067,-1.9357138,2.3627772,2.596865,6.060775,CD4 T cells
-1.598805,7.3274403,-2.9278772,1.2584883,0.19348662,6.1038327,CD4 T cells
11.538822,12.40592,10.086091,10.314554,12.016979,10.844166,FCGR3A+ Monocytes
14.124108,9.573119,12.244891,9.674251,12.54464,7.651164,CD14+ Monocytes
-1.6672086,10.699582,-1.6650254,5.536626,-0.02645375,8.701457,CD8 T cells
-0.47286388,12.433529,-2.0029967,7.5431433,-1.0423621,9.360489,NK cells
11.734172,12.619295,10.161151,10.684209,10.219274,10.190853,CD14+ Monocytes
-0.6575762,10.2697935,-1.8729645,6.278939,-1.0225226,3.8992922,CD8 T cells
14.438833,8.461957,11.59062,11.824117,14.166786,7.636115,CD14+ Monocytes
2.5609179,5.36098,-2.3427856,1.5579326,-0.17666502,3.55684,CD4 T cells
0.41786912,12.058233,-2.164269,8.136147,0.052060213,9.854343,CD8 T cells
0.48064584,9.3443365,-1.1307683,5.7734747,-1.6997222,6.645182,CD8 T cells
0.26358753,3.0608604,-3.4525378,1.2864882,0.9577374,4.2777505,CD4 T cells
0.23209283,14.65386,-2.7620502,9.6838665,-2.0238504,11.99334,NK cells
12.015361,14.128211,8.40881,11.28681,11.049608,11.945988,FCGR3A+ Monocytes
-2.2790506,8.952483,0.31605214,5.105927,-0.4762381,6.713073,CD4 T cells
0.46132427,14.7762,-3.3005693,9.914472,-1.4728957,11.327314,NK cells
3.3259008,-1.7328463,9.910885,5.8068314,6.168839,1.0445206,B cells
1.3977283,8.44625,-2.1084313,4.8229036,-0.28273794,5.800838,CD4 T cells
3.6629398,-2.4793222,10.486224,2.9808736,5.035218,-0.50349414,B cells
11.238083,9.422856,10.904714,9.994383,12.32761,10.026326,CD14+ Monocytes
4.004972,-2.1687925,9.523728,3.7588418,6.7843328,-0.62079614,B cells
14.189715,7.211684,13.518994,10.600431,13.407102,8.971798,CD14+ Monocytes
-1.0394324,4.689287,-3.4131348,4.8451867,1.0465305,5.5230365,CD4 T cells
12.261225,8.070456,12.244044,10.871988,13.066859,7.283031,CD14+ Monocytes
1.0530311,5.9115863,-3.3386567,2.1992,7.4231668,0.9779492,CD4 T cells
0.09642211,5.7022653,-0.65062076,2.2791018,0.60310334,4.959354,CD4 T cells
1.2732295,10.270349,-3.2469552,5.866949,0.51829207,7.445677,CD8 T cells
13.044144,10.222638,11.952646,11.462385,13.414764,8.137496,CD14+ Monocytes
1.2787613,14.846784,-2.7582731,10.021518,-2.4037862,12.012298,NK cells
0.6647442,5.263902,-4.4658422,2.4635317,0.9022223,6.31309,CD4 T cells
0.28897262,15.836094,-2.0255337,10.677867,-0.9716227,11.676531,NK cells
0.7048025,7.641702,-3.1328008,2.441313,1.2147667,6.9383087,CD4 T cells
1.4135351,12.510604,-3.3015263,7.720878,-1.7362947,9.59428,CD8 T cells
12.136233,9.219666,11.198629,9.292607,12.67923,9.435193,CD14+ Monocytes
0.3941748,11.959916,-2.215787,7.8997684,-0.37329373,9.887125,CD8 T cells
12.805364,13.217726,9.212477,11.676193,11.53897,11.339164,FCGR3A+ Monocytes
0.8365544,6.364245,-2.2010086,3.2857416,1.7096177,4.2062154,CD4 T cells
12.177018,8.278472,12.767733,12.281665,13.625635,8.646065,CD14+ Monocytes
0.54505044,9.845637,0.3230651,1.0533283,0.8197751,5.438911,CD8 T cells
2.1034763,6.816978,-4.274773,3.823511,-0.3142613,5.0884256,CD4 T cells
12.055981,9.685434,12.336238,9.663093,12.5077505,9.235267,CD14+ Monocytes
11.690062,14.037902,8.961653,12.24262,11.261867,11.37953,FCGR3A+ Monocytes
-1.0161093,10.885411,1.0959182,3.4979813,-1.7679461,7.670105,CD8 T cells
12.067054,12.917973,8.462383,11.261778,11.0058565,11.964728,FCGR3A+ Monocytes
3.3311555,-2.0862267,10.617924,3.3568788,7.482244,-1.322658,B cells
0.41611093,11.313313,-1.2029454,7.3635583,-2.109202,7.854362,CD8 T cells
4.4177527,0.40722272,9.8155365,5.146712,5.8585973,1.4538968,B cells
-0.85136354,8.076314,-2.5515232,3.149184,2.4570284,5.846288,CD4 T cells
0.31177935,16.20108,-3.59322,10.712129,-1.5650795,12.522225,NK cells
1.1894319,5.566732,-2.2118177,3.4927266,2.3439322,5.4611917,CD4 T cells
1.6748712,6.2602773,-1.4909271,5.068421,-0.21438564,3.6024683,CD4 T cells
-0.83944064,11.219833,-1.2488396,6.7636194,-1.4344566,8.093834,CD8 T cells
4.4210944,-2.3761568,9.886557,3.2196586,5.787252,0.5581681,B cells
-1.2546042,11.175229,-1.8713549,6.5947533,-0.9255245,8.125702,CD8 T cells
0.57538384,5.4045715,-3.843705,2.2097666,1.6474854,5.2304688,CD4 T cells
12.791173,12.611749,9.106325,12.009185,12.675992,10.649403,FCGR3A+ Monocytes
1.3597537,11.303054,-2.7466736,7.0924096,-1.482479,8.324982,NK cells
13.361463,8.007302,12.556913,9.357375,14.592487,8.751187,CD14+ Monocytes
0.9210688,7.2886477,-3.0269911,1.4985207,1.6259961,3.7464151,CD4 T cells
0.50546163,3.9208426,-4.4864492,2.699303,1.5067677,5.661359,CD4 T cells
11.791847,11.336214,10.283006,11.16269,11.508716,9.441603,CD14+ Monocytes
-0.47634414,7.0626335,-1.1091006,2.9331696,-0.54314154,4.9535213,CD4 T cells
-0.9289926,8.451774,-1.5331591,5.4364343,0.31092718,6.7879443,CD8 T cells
11.803818,13.662809,8.5969715,11.1582985,11.665291,11.306838,FCGR3A+ Monocytes
-2.0963635,4.430691,-3.7352116,3.7152312,-0.17193101,6.6232677,CD8 T cells
0.16930355,8.791407,-1.9423728,5.440396,2.1555095,6.555596,CD4 T cells
13.368018,9.302459,12.440956,10.868216,12.98027,8.361157,CD14+ Monocytes
4.42125,-1.3547738,9.245713,3.8976955,6.137085,1.1760765,B cells
-0.5152749,6.0584087,-0.87208307,2.4150746,1.2278329,4.5040064,CD4 T cells
5.6267157,-1.9552776,11.334281,4.3776517,6.7021093,-0.39111897,B cells
-3.0979543,8.389808,-0.15545422,4.2019167,1.6056706,8.221586,CD4 T cells
-1.6398026,4.552548,-1.3123376,4.0831113,1.554059,6.6858063,CD4 T cells
0.9898401,13.037113,-3.4000533,8.351162,-0.1897972,10.273,CD8 T cells
0.433005,7.0480947,-1.5322613,2.3004084,1.732596,4.9338803,CD4 T cells
14.732894,8.887919,11.657756,10.344926,13.039848,7.7323747,CD14+ Monocytes
-0.25681895,16.0265,-2.920641,10.637621,-1.3237103,12.33552,NK cells
11.597271,14.1635,9.32528,11.424816,10.948631,11.94637,FCGR3A+ Monocytes
-0.4354137,7.5030217,-1.3138255,3.97736,1.5946124,7.093243,CD4 T cells
14.306259,8.441243,12.056778,10.319677,13.210059,7.5765953,CD14+ Monocytes
5.3251486,-2.3988929,10.225842,4.5784073,6.2995143,-1.2827287,B cells
13.923031,9.015714,11.99213,9.516416,13.484173,7.306597,CD14+ Monocytes
-0.44810718,4.5739646,0.08928582,2.8596315,-0.78648925,3.31503,CD4 T cells
-0.85520625,8.532411,-3.2463558,4.6513243,-0.341921,6.9709144,CD4 T cells
-0.25028583,10.269144,-0.9520857,5.90653,-1.5286335,7.6977677,CD8 T cells
1.6580821,8.286369,-1.4271876,5.028544,2.7463775,5.576489,CD4 T cells
-2.2646086,4.3153973,0.8294168,4.05938,0.012690289,5.460571,CD4 T cells
0.6665436,14.571557,-2.3005934,10.142514,-0.57544166,11.495998,NK cells
1.5142028,13.465576,-2.5216846,8.695913,-1.8117496,10.178224,CD8 T cells
2.0016484,7.195444,-1.8217571,4.0951595,0.51167464,6.332452,CD4 T cells
1.5670171,11.687786,-1.972334,7.775363,-1.0850809,9.863379,CD8 T cells
1.0339801,11.743429,-1.0394533,6.925746,-1.0216565,10.039292,CD8 T cells
12.289211,12.569374,9.991955,11.832304,10.344687,10.546104,FCGR3A+ Monocytes
13.400918,9.86651,12.438042,10.431313,13.027922,6.7082734,CD14+ Monocytes
-1.773124,6.9875903,-4.0789695,3.3818557,-1.1559049,5.1003957,CD4 T cells
-1.7021917,5.814282,0.6266459,2.6006873,0.107393,4.8557343,CD4 T cells
-2.0489438,9.564975,-0.82373387,4.077785,0.7811007,7.5528936,CD4 T cells
3.8262537,-0.3861167,9.231165,4.841408,6.282952,1.483698,B cells
-1.4631633,11.261287,-2.39287,6.2416906,-1.2236371,8.362887,CD8 T cells
0.76329094,2.7032063,-0.84077024,1.8792381,1.630794,2.6240447,CD4 T cells
-0.03676809,10.573637,-2.7314987,6.2084947,-1.2058464,7.839329,CD4 T cells
0.50509506,7.891709,-1.8449278,5.192707,2.403315,4.967873,CD4 T cells
12.622656,7.9715433,12.170899,10.267933,12.63331,8.472364,CD14+ Monocytes
1.3523082,4.1175933,-0.9351661,1.3686428,1.4771959,4.788286,CD4 T cells
-0.25056162,15.880159,-3.4158227,10.482992,-1.3473345,11.936471,NK cells
13.809409,9.095916,12.424065,10.499006,12.80297,8.606503,CD14+ Monocytes
3.4247642,-0.68839794,10.704033,5.758373,7.1634736,0.29151592,B cells
-0.37874296,10.728745,-1.619047,6.362525,-0.030198019,8.42933,CD8 T cells
0.7443695,4.920858,-3.8263958,2.279019,1.0717951,2.8009655,CD4 T cells
3.8995466,-3.0498998,9.495791,3.2764997,5.4366717,1.1263944,B cells
0.6960891,5.9994197,-2.0213833,0.19439779,-0.6377173,3.738817,CD4 T cells
5.304667,-2.383622,10.510354,3.9375353,5.3674607,0.12013171,B cells
-1.2260206,2.7176504,0.54590183,1.8559709,1.0125369,3.3879986,CD4 T cells
-0.26320058,4.1052637,-1.9679192,0.8632131,1.1391485,2.6835594,CD4 T cells
4.4217153,-0.49239385,11.65402,4.1670136,7.5241523,-0.106618844,B cells
-1.579349,7.628746,-2.2689629,4.696532,0.6603541,6.6347904,CD4 T cells
-0.44529998,6.139786,-2.7502313,1.6241946,2.386912,4.009708,CD4 T cells
0.70542204,13.994439,-3.1717632,9.121856,-1.2859795,11.070384,NK cells
9.459436,7.812169,11.166929,7.538293,10.3685,6.7333875,Dendritic cells
-0.77062625,8.348982,-0.19309385,5.2112775,-0.14408356,6.933436,CD4 T cells
-0.6818619,6.3125114,-4.06399,4.2788258,-1.9479547,4.0230794,CD4 T cells
0.76823133,13.130091,-2.1697917,8.242035,-1.144408,10.4487095,CD8 T cells
12.362222,13.126336,8.937417,11.983128,10.793436,11.425098,FCGR3A+ Monocytes
13.684082,6.7960525,13.543486,10.011577,13.725834,6.9281845,CD14+ Monocytes
4.824585,-0.3637456,11.873484,3.931832,6.597427,-1.1039287,B cells
14.260272,9.997598,11.375036,10.383666,12.818165,7.110484,CD14+ Monocytes
14.315067,7.5721006,11.875628,11.586896,14.783273,8.497661,CD14+ Monocytes
12.753996,11.583994,9.958715,10.353427,11.12959,9.382355,CD14+ Monocytes
12.216574,10.626292,10.813812,10.755178,12.121661,9.579459,CD14+ Monocytes
1.2861186,11.157248,-2.034247,5.923334,-2.2379913,7.963608,CD8 T cells
3.8313115,-0.40907866,9.090124,4.193843,7.288457,0.18259156,B cells
-0.49638715,7.9689336,-1.3083214,4.253455,0.9079658,7.1014466,CD4 T cells
-1.4173156,6.489743,-1.6875299,2.7060566,-1.0518458,4.875665,CD4 T cells
-0.14551826,4.5813336,-2.1395612,3.8720767,1.71566,4.5644493,CD4 T cells
13.825353,9.5194235,12.679409,11.10599,12.516702,7.264198,CD14+ Monocytes
12.191883,10.777551,10.56721,9.807138,12.493782,8.617512,CD14+ Monocytes
1.2702212,10.933122,-2.049902,6.7064643,-0.61791986,8.500154,CD8 T cells
12.491074,7.730575,11.879671,9.291052,12.584427,8.4776125,CD14+ Monocytes
0.57284296,4.1853137,-1.9674282,1.354394,1.8476367,6.3402185,CD4 T cells
12.131315,14.207338,9.05086,11.547518,10.824741,11.646497,FCGR3A+ Monocytes
